,title,authors,average_rating,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,pub_year,century,is_big_book 
1036,Mrs. Sharp's Traditions: Reviving Victorian Family Celebrations of Comfort & Joy,Sarah Ban Breathnach,4.08,eng,256.0,317,33,12/31/2001,Scribner Book Company,2001,21th,small
1037,The Sly Spy (Olivia Sharp  Agent for Secrets #3),Marjorie Weinman Sharmat/Mitchell Sharmat/Denise Brunkus,3.85,eng,74.0,51,7,6/14/2005,Yearling Books,2005,21th,small
1038,The Green Toenails Gang (Olivia Sharp  Agent for Secrets #4),Marjorie Weinman Sharmat/Mitchell Sharmat/Denise Brunkus,3.77,eng,72.0,41,7,7/12/2005,Yearling Books,2005,21th,small
1039,The Pizza Monster (Olivia Sharp  Agent for Secrets #1),Marjorie Weinman Sharmat/Mitchell Sharmat/Denise Brunkus,3.54,eng,80.0,56,7,5/10/2005,Yearling,2005,21th,small
1040,The Spy Who Barked (Adam Sharp #1),George E. Stanley,3.43,eng,48.0,26,5,4/9/2002,Random House Books for Young Readers,2002,21th,small
1041,Kare First Love  Vol. 9 (Kare First Love  #9),Kaho Miyasaka,4.06,eng,208.0,612,8,9/12/2006,VIZ Media LLC,2006,21th,small
1042,The World's First Love: Mary  Mother of God,Fulton J. Sheen,4.59,eng,276.0,641,63,9/1/1996,Ignatius Press,1996,20th,small
1043,Kare First Love  Vol. 10 (Kare First Love  #10),Kaho Miyasaka,4.09,eng,208.0,715,18,12/12/2006,VIZ Media LLC,2006,21th,small
1044,The Tutor's First Love,George MacDonald/Michael R. Phillips,4.08,eng,238.0,364,21,7/1/2000,Bethany House Publishers,2000,21th,small
1045,First Love,Ivan Turgenev/Constance Garnett,3.78,eng,124.0,5856,310,9/1/2004,Melville House Publishing,2004,21th,small
1046,Love @ First Site,Jane Moore,3.41,eng,368.0,910,74,5/9/2006,Broadway Books,2006,21th,small
1047,First Love  Second Chance,Amanda Clark,3.73,eng,304.0,13,2,2/22/1995,Harlequin Superromance,1995,20th,small
1049,The Modern Prince and Other Writings,Antonio Gramsci,3.89,eng,192.0,118,9,10/1/1959,International Publishers,1959,20th,small
1050,Emily of New Moon (Emily  #1),L.M. Montgomery,4.10,eng,339.0,38411,1366,4/1/1983,Dell Laurel-Leaf,1983,20th,small
1051,The Selected Journals Of L.M. Montgomery  Vol. 5: 1935-1942,L.M. Montgomery/Mary Henley Rubio/Elizabeth Hillman Waterston,4.24,eng,410.0,184,22,11/4/2004,Oxford University Press  USA,2004,21th,big
1052,Against the Odds: Tales of Achievement,L.M. Montgomery/Rea Wilmshurst,3.83,eng,246.0,928,27,11/1/1994,Bantam Starfire,1994,20th,small
1053,Anne of Avonlea,L.M. Montgomery/Susan O'Malley,4.23,eng,8.0,63,8,12/1/1998,Blackstone Audiobooks,1998,20th,small
1054,A Tangled Web,L.M. Montgomery,3.88,eng,288.0,3760,248,8/1/1989,Seal Books,1989,20th,small
1055,The Complete Anne of Green Gables Boxed Set (Anne of Green Gables  #1-8),L.M. Montgomery,4.43,eng,2088.0,98611,1447,10/6/1998,Starfire,1998,20th,big
1056,Pat of Silver Bush (Pat  #1),L.M. Montgomery,3.90,eng,288.0,6082,188,6/1/1988,Seal Books,1988,20th,small
1057,Sherlock Holmes: The Complete Novels and Stories  Volume I,Arthur Conan Doyle,4.47,eng,1059.0,24087,554,8/26/1986,Bantam Classics,1986,20th,big
1058,The New Annotated Sherlock Holmes: The Complete Short Stories,Arthur Conan Doyle/Leslie S. Klinger,4.64,eng,1878.0,1411,54,11/30/2004,W. W. Norton & Company,2004,21th,big
1059,The New Annotated Sherlock Holmes: The Novels,Arthur Conan Doyle/Leslie S. Klinger,4.53,eng,907.0,2203,32,11/7/2005,W. W. Norton & Company,2005,21th,big
1060,The Science of Sherlock Holmes: From Baskerville Hall to the Valley of Fear  the Real Forensics Behind the Great Detective's Greatest Cases,E.J. Wagner,4.22,eng,244.0,2037,71,3/1/2006,Wiley,2006,21th,small
1061,Sherlock Holmes: A Baker Street Dozen,Arthur Conan Doyle/John Gielgud/Ralph Richardson/Orson Welles,3.96,eng,6.0,18,4,4/20/2006,HighBridge Company,2006,21th,small
1062,Sherlock Holmes: The Unauthorized Biography,Nick Rennison,4.26,eng,304.0,29,6,10/11/2006,Atlantic Monthly Press,2006,21th,small
1064,The Mysteries of Sherlock Holmes,Arthur Conan Doyle/Paul Bachem,4.18,eng,218.0,119,8,10/15/1996,Grosset & Dunlap,1996,20th,small
1065,The Complete Adventures and Memoirs of Sherlock Holmes,Arthur Conan Doyle,4.33,eng,334.0,2184,87,7/1/2001,Gramercy Books,2001,21th,small
1067,Personal Finance For Dummies,Eric Tyson,3.77,eng,458.0,114,15,10/1/2006,For Dummies,2006,21th,big
1068,Personal Finance for Dummies,Eric Tyson/Rich Tennant,3.77,eng,454.0,925,92,8/1/2003,John Wiley & Sons,2003,21th,big
1069,Catching Alice,Clare Naylor,3.38,eng,328.0,948,27,10/31/2000,Ballantine Books,2000,21th,small
1070,The Dream Giver,Bruce H. Wilkinson/David Kopp/Heather Harpham Kopp,4.26,eng,157.0,5044,316,9/3/2003,Multnomah Books,2003,21th,small
1072,The Wish Giver: Three Tales of Coven Tree,Bill Brittain/Andrew Glass,3.83,eng,192.0,2201,218,4/2/2019,HarperCollins,2019,21th,small
1073,Indian Givers: How the Indians of the Americas Transformed the World,Jack Weatherford,4.11,eng,288.0,1760,135,11/29/1989,Ballantine Books,1989,20th,small
1074,The Last Life,Claire Messud,3.56,eng,400.0,1426,201,9/28/2000,Mariner Books,2000,21th,small
1075,The Hunters,Claire Messud,3.42,eng,200.0,406,64,5/18/2003,Picador,2003,21th,small
1076,When the World Was Steady,Claire Messud,3.17,eng,270.0,481,58,9/1/1995,Granta,1995,20th,small
1077,The Sea,John Banville,3.51,eng,195.0,19308,1803,8/15/2006,Vintage,2006,21th,small
1078,The Sea,John Banville,3.51,eng,195.0,586,103,12/7/2005,Alfred A. Knopf,2005,21th,small
1079,The Book of Evidence (The Freddie Montgomery Trilogy #1),John Banville,3.71,eng,220.0,3202,278,6/12/2001,Vintage,2001,21th,small
1080,Athena (The Freddie Montgomery Trilogy #3),John Banville,3.66,eng,240.0,387,29,5/28/1996,Vintage,1996,20th,small
1081,Doctor Copernicus  (The Revolutions Trilogy #1),John Banville,3.65,eng,242.0,583,60,10/12/1993,Vintage,1993,20th,small
1082,Shroud (The Cleave Trilogy #2),John Banville,3.66,eng,257.0,974,81,6/8/2004,Vintage,2004,21th,small
1083,Ghosts,John Banville,3.61,eng,244.0,33,3,12/17/1998,Picador,1998,20th,small
1084,On Beauty,Zadie Smith,3.73,eng,445.0,53736,3657,8/29/2006,Penguin Books,2006,21th,big
1085,A Great and Terrible Beauty (Gemma Doyle #1),Libba Bray,3.79,eng,403.0,189652,8207,12/9/2003,Simon and Schuster,2003,21th,big
1086,The Black Book of Hollywood Beauty Secrets,Kym Douglas/Cindy Pearlman,3.37,eng,224.0,130,16,12/1/2006,Plume Books,2006,21th,small
1087,Black Beauty,Anna Sewell,3.96,eng,245.0,208684,3358,3/1/2003,Scholastic Paperbacks,2003,21th,small
1088,Truth and Beauty,Ann Patchett,3.94,eng,257.0,31134,2662,4/5/2005,Harper Perennial,2005,21th,small
1089,The Life of Graham Greene  Vol. 1: 1904-1939,Norman Sherry,4.11,eng,816.0,170,21,9/7/2004,Penguin Books,2004,21th,big
1090,Complete Short Stories,Graham Greene/Pico Iyer,4.17,eng,594.0,1122,69,2/1/2005,Penguin Classics,2005,21th,big
1091,The Power and the Glory,Graham Greene/John Updike,4.00,eng,222.0,25490,1585,2/25/2003,Penguin Books,2003,21th,small
1092,The Heart of the Matter,Graham Greene,3.99,eng,272.0,21842,891,10/7/2004,Vintage Classics,2004,21th,small
1093,Orient Express,Graham Greene/Christopher Hitchens,3.46,eng,197.0,2064,220,8/31/2004,Penguin Classics,2004,21th,small
1094,Journey Without Maps,Graham Greene/Paul Theroux,3.60,eng,272.0,1139,70,6/27/2006,Penguin Classics,2006,21th,small
1095,The Quiet American,Graham Greene/Robert  Stone,3.97,eng,180.0,37620,2298,8/31/2004,Penguin Classics Deluxe Editions,2004,21th,small
1096,Collected Short Stories,Graham Greene,3.98,eng,368.0,295,22,4/1/1993,Penguin Books,1993,20th,small
1097,The Third Man & The Fallen Idol,Graham Greene,3.77,eng,157.0,1322,109,7/1/1992,Penguin Books Ltd,1992,20th,small
1098,The Tenth Man,Graham Greene,3.73,eng,160.0,2910,220,2/1/1998,Washington Square Press,1998,20th,small
1099,The Autograph Man,Zadie Smith,3.16,eng,347.0,9541,576,6/17/2003,Vintage,2003,21th,small
1100,White Teeth,Zadie Smith,3.77,eng,448.0,102370,5677,6/12/2001,Vintage,2001,21th,big
1101,Stranger than Fiction,Chuck Palahniuk,3.57,eng,233.0,18210,629,5/10/2005,Anchor,2005,21th,small
1102,Great Short Works of Herman Melville,Herman Melville/Warner Berthoff,4.04,eng,512.0,424,13,3/2/2004,Harper Perennial Modern Classics,2004,21th,big
1103,Selected Poems of Herman Melville,Herman Melville/Robert Penn Warren,3.77,eng,512.0,12,3,9/10/2004,David R. Godine Publisher,2004,21th,big
1104,Redburn / White-Jacket / Moby-Dick,Herman Melville/G. Thomas Tanselle,4.20,eng,1436.0,1031,72,4/15/1983,Library of America,1983,20th,big
1105,Pierre / Israel Potter / The Piazza Tales / The Confidence-Man / Uncollected Prose / Billy Budd,Herman Melville/Harrison Hayford,4.18,eng,1478.0,348,16,4/1/1985,Library of America,1985,20th,big
1106,Redburn,Herman Melville/Harold Beaver,3.62,eng,448.0,545,53,8/26/1976,Penguin Classics,1976,20th,big
1107,Typee / Omoo / Mardi,Herman Melville/G. Thomas Tanselle,3.55,eng,1333.0,644,26,5/6/1982,Library of America,1982,20th,big
1108,Harriet Spies Again (Harriet the Spy Adventures  #1),Helen Ericson,3.84,eng,256.0,1360,52,8/26/2003,Yearling,2003,21th,small
1110,Moonraker (James Bond  #3),Ian Fleming,3.74,eng,247.0,15204,780,12/31/2002,Penguin Books,2002,21th,small
1111,Moonraker's Bride,Madeleine Brent,4.31,eng,319.0,55,13,6/12/1978,Fawcett,1978,20th,small
1113,Casino Royale (James Bond  #1),Ian Fleming,3.73,eng,181.0,48961,2823,8/27/2002,Penguin,2002,21th,small
1114,Goldfinger (James Bond  #7),Ian Fleming,3.80,eng,264.0,16055,639,8/27/2002,Penguin Books,2002,21th,small
1115,On Her Majesty's Secret Service (James Bond  #11),Ian Fleming,3.96,eng,326.0,14108,428,9/2/2003,Penguin Books,2003,21th,small
1116,Octopussy & the Living Daylights (James Bond  #14),Ian Fleming,3.55,eng,120.0,5074,211,4/6/2004,Penguin Books,2004,21th,small
1117,Book of Sketches,Jack Kerouac/George Condo,3.80,eng,432.0,572,43,4/4/2006,Penguin Books,2006,21th,big
1118,The Dharma Bums,Jack Kerouac,3.92,eng,204.0,1361,77,8/3/2000,Penguin Books Ltd,2000,21th,small
1119,Book of Haikus,Jack Kerouac,3.91,eng,200.0,25,5,3/2/2004,Enitharmon Press,2004,21th,small
1120,The Subterraneans,Jack Kerouac,3.68,eng,192.0,426,42,9/6/2007,Penguin Books Ltd,2007,21th,small
1121,Ballet Shoes,Noel Streatfeild,4.07,eng,184.0,210,26,12/23/2004,Orion Children's Books,2004,21th,small
1122,Theater Shoes (Shoes  #4),Noel Streatfeild/Diane Goode,4.02,eng,272.0,4461,158,11/15/1994,Yearling,1994,20th,small
1123,Movie Shoes (Shoes  #6),Noel Streatfeild,4.00,eng,239.0,1351,32,5/1/1984,Yearling Books,1984,20th,small
1124,Party Shoes (Shoes  #5),Noel Streatfeild,3.64,eng,243.0,430,33,9/1/2002,Oxford University Press  USA,2002,21th,small
1125,Thursday's Child (Margaret Thursday  #1),Noel Streatfeild,3.98,eng,256.0,1059,38,12/1/1985,Yearling,1985,20th,small
1126,Miss Happiness and Miss Flower,Rumer Godden/Gary Blythe,4.27,eng,104.0,913,66,9/1/2006,MacMillan UK,2006,21th,small
1127,The River,Rumer Godden,3.95,eng,128.0,377,54,4/16/2004,Pan,2004,21th,small
1128,The Dolls' House,Rumer Godden/Christian Birmingham,4.01,eng,153.0,1410,73,11/3/2006,Macmillan,2006,21th,small
1129,China Court: The Hours of a Country House,Rumer Godden,3.97,eng,358.0,516,77,12/31/1993,William Morrow & Company,1993,20th,small
1130,Rumer Godden,Anne Chisholm,3.82,eng,335.0,9,5,6/11/1999,Pan,1999,20th,small
1131,The Corrections,Jonathan Franzen,3.79,eng,653.0,133237,7468,9/2/2002,Fourth Estate Paperbacks,2002,21th,big
1132,Creative Correction: Extraordinary Ideas For Everyday Discipline,Lisa Whelchel/Stormie Omartian,3.93,eng,367.0,1094,87,3/31/2010,Thomas Nelson,2010,21th,small
1133,Original Sin (Adam Dalgliesh #9),P.D. James,3.91,eng,511.0,6736,297,12/2/2005,Grand Central Publishing,2005,21th,big
1134,Original Sin: Illuminating the Riddle,Henri Blocher,3.68,eng,158.0,64,16,10/2/2000,IVP Academic,2000,21th,small
1135,An Original Sin,Nina Bangs,3.75,eng,394.0,369,16,7/1/1999,Love Spell,1999,20th,small
1136,Aliens: Original Sin,Michael Jan Friedman,3.71,eng,256.0,247,18,10/26/2005,Dark Horse Books,2005,21th,small
1137,Death in Holy Orders (Adam Dalgliesh  #11),P.D. James/Christa Seibicke,3.92,eng,429.0,9847,516,3/26/2002,Fawcett Books,2002,21th,big
1138,The Lighthouse (Adam Dalgliesh #13),P.D. James,3.81,eng,383.0,10651,711,10/10/2006,Vintage,2006,21th,small
1139,Unnatural Causes (Adam Dalgliesh #3),P.D. James,3.94,eng,218.0,9258,330,5/20/2002,Penguin Books in association with Faber & Faber,2002,21th,small
1140,Death of an Expert Witness (Adam Dalgliesh #6),P.D. James,3.99,eng,306.0,8045,265,5/20/2002,Gardners Books,2002,21th,small
1141,A Mind To Murder (Adam Dalgliesh  #2),P.D. James,3.82,eng,225.0,39,4,5/20/2002,Gardners Books,2002,21th,small
1142,A Taste for Death (Adam Dalgliesh  #7),P.D. James,4.02,eng,459.0,10304,374,11/8/2005,Vintage,2005,21th,big
1143,Time To Be In Earnest: A Fragment Of Autobiography,P.D. James,3.93,eng,306.0,495,76,2/27/2001,Ballantine Books,2001,21th,small
1144,Cover Her Face (Adam Dalgliesh #1),P.D. James,3.93,eng,250.0,26375,953,5/8/2001,Scribner,2001,21th,small
1145,The Black Tower (Adam Dalgliesh #5),P.D. James,4.00,eng,352.0,13801,335,10/2/2001,Scribner,2001,21th,small
1146,Innocent Blood,P.D. James,3.68,eng,400.0,3793,286,8/2/2001,Scribner,2001,21th,small
1147,Don Quixote,Miguel de Cervantes Saavedra/Edith Grossman/Harold Bloom,3.87,eng,940.0,4956,705,4/26/2005,Ecco,2005,21th,big
1148,Don Quixote,Miguel de Cervantes Saavedra/John Rutherford/Roberto González Echevarría,3.87,eng,1023.0,160911,4087,2/25/2003,Penguin Books,2003,21th,big
1149,Don Quixote,Miguel de Cervantes Saavedra/Walter Starkie,3.87,eng,544.0,71,5,6/3/2003,Signet Classics,2003,21th,big
1150,Don Quixote,Miguel de Cervantes Saavedra/Tobias Smollett/Carlos Fuentes,3.87,eng,1168.0,393,40,4/10/2001,Modern Library,2001,21th,big
1151,Lectures on Don Quixote,Vladimir Nabokov/Fredson Bowers/Guy Davenport/Miguel de Cervantes Saavedra/Samuel Putnam,3.87,eng,240.0,275,14,4/18/1984,Harcourt Brace Jovanovich,1984,20th,small
1152,Cliffs Notes on Cervantes' Don Quixote,Marianne Sturman,3.61,eng,96.0,21,2,7/8/1964,Cliffs Notes,1964,20th,small
1153,Desert Heat (Joanna Brady  #1),J.A. Jance,4.00,eng,256.0,41,11,9/1/2004,Severn House Publishers,2004,21th,small
1154,Kentucky Heat,Fern Michaels,4.19,eng,383.0,1869,46,9/1/2002,Zebra,2002,21th,small
1155,Heat Wave: A Social Autopsy of Disaster in Chicago,Eric Klinenberg,3.86,eng,320.0,732,71,7/15/2003,University Of Chicago Press,2003,21th,small
1156,Texas Heat (Texas  #2),Fern Michaels,4.18,eng,496.0,2025,41,11/27/2001,Ballantine Books,2001,21th,big
1157,Primal Heat (Includes: Breeds  #8.5; Devlin Dynasty  #1; Moon Lust  #1),Lora Leigh/Sherri L. King/Lorie O'Clare/Jaci Burton,4.13,eng,196.0,3567,62,5/15/2004,Ellora's Cave,2004,21th,small
1158,Heat and Dust,Ruth Prawer Jhabvala,3.55,eng,190.0,6214,270,4/16/1999,Counterpoint,1999,20th,small
1159,Holy Cow: An Indian Adventure,Sarah Macdonald,3.53,eng,304.0,15315,1101,4/13/2004,Broadway Books,2004,21th,small
1160,Holy Cows and Hog Heaven: The Food Buyer's Guide to Farm Friendly Food,Joel Salatin/Michael Pollan,4.01,eng,134.0,292,35,2/19/2005,Polyface,2005,21th,small
1161,The History of Love,Nicole Krauss,3.92,eng,255.0,110082,9777,5/17/2006,Norton,2006,21th,small
1162,A Brief History of Time,Stephen Hawking,4.17,eng,212.0,239652,5860,9/1/1998,Bantam Books,1998,20th,small
1163,A Short History of Nearly Everything,Bill Bryson,4.21,eng,624.0,352,37,11/1/2005,Broadway Books,2005,21th,big
1164,The Politically Incorrect Guide to American History,Thomas E. Woods Jr.,4.03,eng,270.0,1604,153,11/1/2004,Regnery Publishing,2004,21th,small
1165,A History of the World in 6 Glasses,Tom Standage,3.76,eng,336.0,14820,1686,5/16/2006,Bloomsbury,2006,21th,small
1166,A History of God: The 4 000-Year Quest of Judaism  Christianity  and Islam,Karen Armstrong,3.87,eng,460.0,38915,1087,3/2/2004,Gramercy Books,2004,21th,big
1167,The Sun Also Rises,Ernest Hemingway/William Hurt,3.82,eng,8.0,302,69,10/17/2006,Simon  Schuster Audio,2006,21th,small
1168,The Bon Appetit Cookbook,Barbara Fairchild,4.07,eng,816.0,1816,22,8/15/2006,Houghton Mifflin Harcourt,2006,21th,big
1169,The Barefoot Contessa Cookbook,Ina Garten/Melanie Acevedo,4.15,eng,256.0,28789,177,4/6/1999,Clarkson Potter,1999,20th,small
1170,Into a Paris Quartier: Reine Margot's Chapel and Other Haunts of St. Germain,Diane Johnson,3.51,eng,204.0,240,46,5/1/2005,National Geographic Society,2005,21th,small
1171,Sylvia,Leonard Michaels/Diane Johnson,3.86,eng,129.0,807,95,5/29/2007,Farrar  Straus and Giroux,2007,21th,small
1174,London is the Best City in America,Laura Dave,3.45,eng,256.0,2168,233,5/18/2006,Viking Adult,2006,21th,small
1175,Hyperion (Los Cantos de Hyperion  #1),Dan Simmons/Carlos Alberto Gardini,4.24,spa,618.0,174,14,6/1/2005,Ediciones B,2005,21th,big
1176,The Fall of Hyperion (Hyperion Cantos  #2),Dan Simmons,4.20,eng,632.0,237,15,2/20/1992,Headline Book Pub Ltd,1992,20th,big
1177,Supreme Power: Hyperion,J. Michael Straczynski/Dan Jurgens,3.45,eng,120.0,232,9,7/19/2006,Marvel,2006,21th,small
1178,Die Hyperion-Gesänge,Dan Simmons/Joachim Körber,4.42,ger,1456.0,141,11,8/1/2002,Heyne,2002,21th,big
1179,La Chute d'Hypérion II,Dan Simmons/Guy Abadia,4.20,fre,347.0,21,1,12/26/2000,Pocket,2000,21th,small
1180,Endymion,Dan Simmons/Guy Abadia,4.17,fre,572.0,29,1,12/14/1998,Robert Laffont,1998,20th,big
1181,Olympos (Ilium  #2),Dan Simmons,3.94,eng,891.0,13300,484,7/25/2006,Harper Voyager,2006,21th,big
1182,Ilium (Ilium  #1),Dan Simmons,4.03,eng,752.0,21973,905,6/28/2005,HarperTorch,2005,21th,big
1183,The Terror,Dan Simmons,4.07,eng,769.0,31711,3317,1/8/2007,Little  Brown and Company,2007,21th,big
1184,Worlds Enough & Time: Five Tales of Speculative Fiction,Dan Simmons,3.75,eng,272.0,953,61,11/26/2002,Harper Voyager,2002,21th,small
1185,Hard Freeze (Joe Kurtz  #2),Dan Simmons,3.84,eng,320.0,734,44,9/15/2003,Minotaur Books,2003,21th,small
1186,Endymion (Hyperion Cantos  #3),Dan Simmons,4.17,eng,563.0,38357,1111,12/1/1996,Bantam Spectra,1996,20th,big
1187,A Winter Haunting (Seasons of Horror  #2),Dan Simmons,3.60,eng,371.0,6253,488,12/31/2002,HarperTorch,2002,21th,small
1188,The Amazing Adventures of Kavalier & Clay,Michael Chabon,4.18,eng,639.0,165862,9143,8/25/2001,Picador USA,2001,21th,big
1189,The Amazing Adventures of the Escapist: Volume 1,Michael Chabon/Glen David Gold/Bill Sienkiewicz/Howard Chaykin/Gene Colan/Steve Lieber/Eric Wight/Kevin  McCarthy,3.46,eng,159.0,1097,105,5/18/2004,Dark Horse,2004,21th,small
1190,The Great House of God,Max Lucado,4.25,eng,240.0,1101,58,10/31/2001,Thomas Nelson,2001,21th,small
1191,The Valkyries,Paulo Coelho/Alan R. Clarke,3.31,eng,243.0,16483,685,9/6/1999,HarperTorch (an imprint of HarperCollins Publishers),1999,20th,small
1192,The Devil and Miss Prym (On the Seventh Day  #3),Paulo Coelho/Amanda Hopkinson/Nick Caistor,3.61,eng,205.0,47673,2046,7/3/2006,HarperOne,2006,21th,small
1193,Nine Stories,J.D. Salinger,4.19,eng,198.0,112779,2897,1/30/2001,Little  Brown and Company,2001,21th,small
1194,The Sun Rises: and Other Questions About Time and Seasons,Brenda Walpole,3.94,eng,32.0,50,6,9/15/2006,Kingfisher,2006,21th,small
1195,American Psycho,Bret Easton Ellis,3.82,eng,399.0,844,76,4/21/2010,Picador,2010,21th,small
1196,Lunar Park,Bret Easton Ellis,3.70,eng,404.0,24618,738,8/29/2006,Vintage,2006,21th,big
1197,The Burden of Proof (Kindle County Legal Thriller #2),Scott Turow,4.06,eng,608.0,32337,272,12/1/2000,Grand Central Publishing,2000,21th,big
1198,Godless,Pete Hautman,3.60,eng,208.0,4213,735,11/1/2005,Simon  Schuster Books for Young Readers,2005,21th,small
1199,That Godless Court?: Supreme Court Decisions on Church-State Relationships,Ronald B. Flowers,3.59,eng,228.0,12,1,9/2/2005,Westminster John Knox Press,2005,21th,small
1200,Soul Mates: Honouring the Mysteries of Love and Relationship,Thomas  Moore,3.99,eng,288.0,4372,81,12/13/2013,Harper Perennial,2013,21th,small
